Subject,bc_AUC_dim0,bc_AUC_dim1,pl_AUC_dim0,pl_AUC_dim1,top_vec_dim0,top_vec_dim1,S_entropy_dim0,S_entropy_dim1,Euler_sum,total_cliques_sum,triangles_sum,Phase_transition_1,Phase_transition_2,curv_mean_all_0.005,curv_std_all_0.005,curv_kur_all_0.005,curv_skew_all_0.005,curv_ent_all_0.005,curv_mean_DMN_0.005,curv_std_DMN_0.005,curv_kur_DMN_0.005,curv_skew_DMN_0.005,curv_ent_DMN_0.005,curv_mean_FPN_0.005,curv_std_FPN_0.005,curv_kur_FPN_0.005,curv_skew_FPN_0.005,curv_ent_FPN_0.005,curv_mean_all_0.01,curv_std_all_0.01,curv_kur_all_0.01,curv_skew_all_0.01,curv_ent_all_0.01,curv_mean_DMN_0.01,curv_std_DMN_0.01,curv_kur_DMN_0.01,curv_skew_DMN_0.01,curv_ent_DMN_0.01,curv_mean_FPN_0.01,curv_std_FPN_0.01,curv_kur_FPN_0.01,curv_skew_FPN_0.01,curv_ent_FPN_0.01,curv_mean_all_p1low,curv_std_all_p1low,curv_kur_all_p1low,curv_skew_all_p1low,curv_ent_all_p1low,curv_mean_DMN_p1low,curv_std_DMN_p1low,curv_kur_DMN_p1low,curv_skew_DMN_p1low,curv_ent_DMN_p1low,curv_mean_FPN_p1low,curv_std_FPN_p1low,curv_kur_FPN_p1low,curv_skew_FPN_p1low,curv_ent_FPN_p1low,curv_mean_all_p1high,curv_std_all_p1high,curv_kur_all_p1high,curv_skew_all_p1high,curv_ent_all_p1high,curv_mean_DMN_p1high,curv_std_DMN_p1high,curv_kur_DMN_p1high,curv_skew_DMN_p1high,curv_ent_DMN_p1high,curv_mean_FPN_p1high,curv_std_FPN_p1high,curv_kur_FPN_p1high,curv_skew_FPN_p1high,curv_ent_FPN_p1high,p3cliques_DMN_ent_p1low,p3cliques_FPN_ent_p1low,p3cliques_DMN_sum_p1low,p3cliques_FPN_sum_p1low,p3cliques_DMN_ent_p1high,p3cliques_FPN_ent_p1high,p3cliques_DMN_sum_p1high,p3cliques_FPN_sum_p1high,p3cliques_DMN_ent_p2low,p3cliques_FPN_ent_p2low,p3cliques_DMN_sum_p2low,p3cliques_FPN_sum_p2low,p3cliques_DMN_ent_p2high,p3cliques_FPN_ent_p2high,p3cliques_DMN_sum_p2high,p3cliques_FPN_sum_p2high,p4cliques_DMN_ent_p2low,p4cliques_FPN_ent_p2low,p4cliques_DMN_sum_p2low,p4cliques_FPN_sum_p2low,p4cliques_DMN_ent_p2high,p4cliques_FPN_ent_p2high,p4cliques_DMN_sum_p2high,p4cliques_FPN_sum_p2high
Filtered_p_values_subj_237334_functional_connectivity,5304.040404040405,977.7777777777774,36.05190889577977,21.005088003274782,0.5,0.38160015867665426,27.04147511794503,16.50829118053069,-3736,76488,23313,30.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_237334_functional_connectivity,5304.040404040405,977.7777777777774,36.05190889577977,21.005088003274782,0.5,0.38160015867665426,27.04147511794503,16.50829118053069,-3736,76488,23313,30.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_268749_functional_connectivity,6569.696969696971,798.9898989898984,36.05190889577977,22.39713609854047,0.5,0.39406662249696206,22.948484302700038,21.78265744569797,-10411,51659,9024,19.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_116524_functional_connectivity,5347.474747474748,1234.3434343434337,36.05190889577977,18.885647890095708,0.5,0.35898604980082793,24.777731345922543,18.67879493207687,-2058,76912,21630,26.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_144226_functional_connectivity,4943.434343434344,1366.666666666666,36.05190889577977,27.546372125216774,0.5,0.4370080862306051,26.773906975356745,19.937899328376417,-3647,65217,18557,24.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_144226_functional_connectivity,4943.434343434344,1366.666666666666,36.05190889577977,27.546372125216774,0.5,0.4370080862306051,26.773906975356745,19.937899328376417,-3647,65217,18557,24.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_578057_functional_connectivity,6677.777777777778,294.9494949494949,36.05190889577977,14.835027628748897,0.5,0.3207101278882948,22.83153928288756,12.083110047850155,-8437,59347,11682,25.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_152831_functional_connectivity,5950.505050505051,798.9898989898983,36.05190889577977,23.79685932320063,0.5,0.40599378461911617,25.134945054347494,20.502292898813366,-6558,70740,18058,25.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_771354_functional_connectivity,6134.343434343435,919.1919191919189,36.05190889577977,20.766363828067977,0.5,0.37929935649421376,24.461146433957257,17.700592262528605,-7651,56849,12999,26.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_153631_functional_connectivity,5596.969696969699,1131.3131313131307,36.05190889577977,19.11971267707245,0.5,0.364088590408109,26.578345001455986,18.115919839322437,-4418,93048,24874,29.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_153631_functional_connectivity,5596.969696969699,1131.3131313131307,36.05190889577977,19.11971267707245,0.5,0.364088590408109,26.578345001455986,18.115919839322437,-4418,93048,24874,29.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_120414_functional_connectivity,5630.303030303029,797.9797979797975,36.05190889577977,21.425030908414833,0.5,0.3854185029703891,23.548446825732718,14.285495715367059,-3148,73760,21905,30.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_153934_functional_connectivity,5773.737373737375,528.2828282828282,36.05190889577977,15.886425152767934,0.5,0.3313119248018922,24.76798314804963,13.263729901873003,-7820,54952,11429,24.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_153934_functional_connectivity,5773.737373737375,528.2828282828282,36.05190889577977,15.886425152767934,0.5,0.3313119248018922,24.76798314804963,13.263729901873003,-7820,54952,11429,24.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_148032_functional_connectivity,6411.111111111112,859.5959595959595,36.05190889577977,16.940451116526955,0.5,0.34099548614132685,23.240897451460434,15.128389099647762,-6054,63136,15828,26.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_861456_functional_connectivity,4866.666666666667,1666.666666666666,36.05190889577977,27.519300347497857,0.5,0.4366355235012486,26.087041881986707,22.411226804858217,-2940,62366,17404,23.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_148941_functional_connectivity,5780.80808080808,1302.020202020201,36.05190889577977,24.101951918262376,0.5,0.40738769356660537,23.14581042603022,22.79466390955568,-6963,61035,15326,24.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_180937_functional_connectivity,6679.79797979798,747.474747474747,36.05190889577977,26.255103005111263,0.5,0.42627394417549586,23.508920314648265,16.79473847185305,-4770,65928,18449,28.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_580044_functional_connectivity,4636.363636363638,1754.545454545454,36.05190889577977,22.535703184899877,0.5,0.3946570102822321,27.2346796966778,17.32199640245553,-4653,63183,17346,25.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_765056_functional_connectivity,4748.484848484849,1276.7676767676767,36.05190889577977,26.68469871690272,0.5,0.42901225264085263,25.200320099061365,18.044729097922428,485,121243,32837,31.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_942658_functional_connectivity,5451.515151515153,1588.8888888888882,36.05190889577977,29.11129272229733,0.5,0.4446917400033672,24.545474764472527,26.25658914400332,-2886,72874,21748,28.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_942658_functional_connectivity,5451.515151515153,1588.8888888888882,36.05190889577977,29.11129272229733,0.5,0.4446917400033672,24.545474764472527,26.25658914400332,-2886,72874,21748,28.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_352738_functional_connectivity,5954.545454545453,730.3030303030299,36.05190889577977,18.747702144830328,0.5,0.36056520428414846,24.514823702413473,16.237657271080472,-4987,84587,22664,28.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_132118_functional_connectivity,5828.28282828283,1246.4646464646455,36.05190889577977,21.508258945093818,0.5,0.38380673131703413,25.575203964184247,18.89759151058589,-2571,88849,27117,33.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_382242_functional_connectivity,6645.454545454546,562.6262626262624,36.05190889577977,19.58662469493726,0.5,0.3632560069366153,23.056258204060075,15.314770147010034,-2824,86470,26056,33.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filtered_p_values_subj_195041_functional_connectivity,6430.30303030303,1228.2828282828282,36.04888309881807,13.159610208870548,0.4999786043844988,0.30212901774995904,28.68527399693021,19.763605722959234,-8070,57552,13141,24.0,,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,1.0,0.0,-3.0,0.0,4.753590191106363,1.0,0.0,-3.0,0.0,3.2580965380214826,1.0,0.0,-3.0,0.0,2.484906649788001,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
